#Greenblatt, et al. O2-O2 absorption (ref: JGR, 95, 18577, 1990)
#4085 points (note: 335.2-663.4 nm & 1005.0-1136.8 nm & 1200-1350 nm)
# NOTE - "Made up" 1.26m band with 182.5cm-1 FWHM and 1.6 x 1.06m band (Bob Portmann, 2/26/97)
# CSZ 97/03/24 NB: added entry for 1137 nm = 0. 
# This makes it safe to interpolate between 1137 and 1200 nm, where
# there is no real data. This addition makes 4086 total points. 
#Column 1: wavelength in nm #column 2: "O4" absorption in cm^5 mol^-2
408.6	1.887e-48
408.8	2.004e-48
408.9	1.769e-48
409.1	2.240e-48
409.2	2.063e-48
409.4	2.004e-48
409.5	2.004e-48
409.7	1.887e-48
409.8	2.063e-48
409.9	1.828e-48
410.1	1.946e-48
410.2	1.887e-48
410.4	2.004e-48
410.5	1.946e-48
410.7	2.063e-48
410.8	1.828e-48
411.0	2.063e-48
411.1	2.004e-48
411.3	2.417e-48
411.4	2.476e-48
411.5	2.417e-48
411.7	2.535e-48
411.8	2.358e-48
412.0	2.771e-48
412.1	2.299e-48
412.3	2.358e-48
412.4	2.122e-48
412.6	2.535e-48
412.7	2.417e-48
412.8	2.653e-48
413.0	2.476e-48
413.1	2.594e-48
413.3	2.417e-48
413.4	2.417e-48
413.6	2.653e-48
413.7	2.594e-48
413.9	2.889e-48
414.0	2.830e-48
414.1	2.889e-48
414.3	2.948e-48
414.4	3.007e-48
414.6	3.066e-48
414.7	2.889e-48
414.9	2.830e-48
415.0	2.712e-48
415.2	2.948e-48
415.3	3.125e-48
415.4	3.360e-48
415.6	3.478e-48
415.7	3.419e-48
415.9	3.596e-48
416.0	3.773e-48
416.2	4.127e-48
416.3	4.304e-48
416.5	4.481e-48
416.6	4.599e-48
416.7	4.834e-48
416.9	4.775e-48
417.0	4.893e-48
417.2	5.247e-48
417.3	5.601e-48
417.5	5.365e-48
417.6	5.365e-48
417.8	5.188e-48
417.9	5.483e-48
418.0	5.542e-48
418.2	5.837e-48
418.3	5.955e-48
418.5	6.131e-48
418.6	6.367e-48
418.8	6.308e-48
418.9	6.603e-48
419.1	6.898e-48
419.2	7.252e-48
419.4	7.369e-48
419.5	7.193e-48
419.6	7.782e-48
419.8	7.664e-48
419.9	7.841e-48
420.1	8.018e-48
420.2	8.018e-48
420.4	8.077e-48
420.5	8.136e-48
420.7	8.136e-48
420.8	8.666e-48
420.9	7.959e-48
421.1	8.490e-48
421.2	7.605e-48
421.4	8.077e-48
421.5	7.546e-48
421.7	8.018e-48
421.8	7.428e-48
422.0	7.723e-48
422.1	7.075e-48
422.2	7.546e-48
422.4	7.193e-48
422.5	7.134e-48
422.7	6.780e-48
422.8	6.721e-48
423.0	6.780e-48
423.1	6.544e-48
423.3	6.249e-48
423.4	6.249e-48
423.5	6.367e-48
423.7	6.249e-48
423.8	6.249e-48
424.0	5.778e-48
424.1	6.131e-48
424.3	5.778e-48
424.4	6.131e-48
424.6	6.131e-48
424.7	6.308e-48
424.8	6.662e-48
425.0	6.308e-48
425.1	6.544e-48
425.3	6.485e-48
425.4	7.016e-48
425.6	6.780e-48
425.7	6.662e-48
425.9	6.898e-48
426.0	6.957e-48
426.1	7.016e-48
426.3	6.898e-48
426.4	6.957e-48
426.6	6.957e-48
426.7	6.662e-48
426.9	7.016e-48
427.0	7.487e-48
427.2	7.605e-48
427.3	7.546e-48
427.5	7.369e-48
427.6	7.369e-48
427.7	7.664e-48
427.9	7.664e-48
428.0	7.723e-48
428.2	7.546e-48
428.3	7.605e-48
428.5	7.546e-48
428.6	7.900e-48
428.8	7.723e-48
428.9	8.195e-48
429.0	7.782e-48
429.2	8.077e-48
429.3	7.959e-48
429.5	8.313e-48
429.6	8.254e-48
429.8	8.313e-48
429.9	8.313e-48
430.1	8.431e-48
430.2	8.313e-48
430.3	8.608e-48
430.5	8.549e-48
430.6	8.784e-48
430.8	8.372e-48
430.9	8.549e-48
431.1	8.431e-48
431.2	8.725e-48
431.4	8.784e-48
431.5	8.843e-48
431.6	8.725e-48
431.8	8.843e-48
431.9	8.784e-48
432.1	8.902e-48
432.2	8.902e-48
432.4	8.902e-48
432.5	9.197e-48
432.7	9.256e-48
432.8	9.315e-48
432.9	9.197e-48
433.1	9.197e-48
433.2	9.256e-48
433.4	9.138e-48
433.5	9.197e-48
433.7	9.138e-48
