This is Bob Kurucz's extraterrestrial solar spectrum, based on
a line-by-line calculation, a theoretical model of the Sun, and
relevant datasets.  It has been averaged to 1 cm-1 resolution.
The wavenumber column value refers to an average over plus and
minus 0.5 cm-1 around that value. The columns are tab-delimited.
97/04/24: CSZ added last line of flux = 49984 cm-1 = 0 Wm-2/cm-1
Wavenumber(cm-1)	SolarSpectrum(Wm-2/cm-1)
1445	4.992E-03
1446	4.998E-03
1447	5.003E-03
1448	5.007E-03
1449	5.015E-03
1450	5.024E-03
1451	5.030E-03
1452	5.035E-03
1453	5.041E-03
1454	5.048E-03
1455	5.054E-03
1456	5.062E-03
1457	5.071E-03
1458	5.078E-03
1459	5.084E-03
1460	5.090E-03
1461	5.096E-03
1462	5.102E-03
1463	5.108E-03
1464	5.114E-03
1465	5.122E-03
1466	5.130E-03
1467	5.137E-03
1468	5.142E-03
1469	5.147E-03
1470	5.155E-03
1471	5.162E-03
1472	5.166E-03
1473	5.174E-03
1474	5.182E-03
1475	5.185E-03
1476	5.183E-03
1477	5.186E-03
1478	5.200E-03
1479	5.209E-03
1480	5.211E-03
1481	5.222E-03
1482	5.235E-03
1483	5.245E-03
1484	5.251E-03
1485	5.253E-03
1486	5.259E-03
1487	5.265E-03
1488	5.272E-03
1489	5.281E-03
1490	5.288E-03
1491	5.294E-03
1492	5.297E-03
1493	5.304E-03
1494	5.317E-03
1495	5.325E-03
1496	5.331E-03
1497	5.338E-03
1498	5.344E-03
1499	5.353E-03
1500	5.361E-03
1501	5.367E-03
1502	5.374E-03
1503	5.380E-03
1504	5.386E-03
1505	5.393E-03
1506	5.398E-03
1507	5.403E-03
1508	5.409E-03
1509	5.417E-03
1510	5.425E-03
1511	5.434E-03
1512	5.442E-03
1513	5.445E-03
1514	5.447E-03
1515	5.455E-03
1516	5.467E-03
1517	5.475E-03
1518	5.482E-03
1519	5.490E-03
1520	5.494E-03
1521	5.498E-03
1522	5.509E-03
1523	5.516E-03
1524	5.520E-03
1525	5.527E-03
1526	5.533E-03
1527	5.539E-03
1528	5.548E-03
1529	5.558E-03
1530	5.565E-03
1531	5.569E-03
1532	5.575E-03
1533	5.580E-03
1534	5.588E-03
1535	5.598E-03
1536	5.603E-03
1537	5.605E-03
1538	5.612E-03
1539	5.624E-03
1540	5.632E-03
1541	5.618E-03
1542	5.605E-03
1543	5.623E-03
1544	5.634E-03
1545	5.642E-03
1546	5.666E-03
1547	5.680E-03
1548	5.687E-03
1549	5.692E-03
1550	5.694E-03
1551	5.703E-03
1552	5.712E-03
1553	5.717E-03
1554	5.724E-03
1555	5.733E-03
1556	5.740E-03
1557	5.750E-03
1558	5.761E-03
1559	5.764E-03
1560	5.766E-03
1561	5.773E-03
1562	5.782E-03
1563	5.790E-03
1564	5.796E-03
1565	5.798E-03
1566	5.800E-03
1567	5.809E-03
1568	5.824E-03
1569	5.834E-03
1570	5.840E-03
1571	5.840E-03
1572	5.832E-03
1573	5.843E-03
1574	5.867E-03
1575	5.878E-03
1576	5.879E-03
1577	5.882E-03
1578	5.890E-03
1579	5.895E-03
1580	5.907E-03
1581	5.922E-03
1582	5.921E-03
1583	5.906E-03
1584	5.908E-03
1585	5.926E-03
1586	5.939E-03
1587	5.947E-03
1588	5.951E-03
1589	5.951E-03
1590	5.959E-03
1591	5.977E-03
1592	5.987E-03
1593	5.988E-03
1594	6.002E-03
1595	6.009E-03
1596	6.003E-03
1597	6.015E-03
1598	6.037E-03
1599	6.042E-03
1600	6.046E-03
1601	6.037E-03
1602	6.023E-03
1603	6.048E-03
1604	6.072E-03
1605	6.073E-03
1606	6.064E-03
1607	6.049E-03
1608	6.067E-03
1609	6.101E-03
1610	6.116E-03
1611	6.129E-03
1612	6.135E-03
1613	6.128E-03
1614	6.131E-03
1615	6.145E-03
1616	6.157E-03
1617	6.168E-03
1618	6.172E-03
1619	6.165E-03
1620	6.174E-03
1621	6.199E-03
1622	6.209E-03
1623	6.207E-03
1624	6.207E-03
1625	6.207E-03
1626	6.218E-03
1627	6.238E-03
1628	6.245E-03
1629	6.250E-03
1630	6.250E-03
1631	6.239E-03
1632	6.248E-03
1633	6.276E-03
1634	6.294E-03
1635	6.292E-03
1636	6.269E-03
1637	6.265E-03
1638	6.280E-03
1639	6.295E-03
1640	6.324E-03
1641	6.320E-03
1642	6.293E-03
1643	6.306E-03
1644	6.345E-03
1645	6.374E-03
1646	6.383E-03
1647	6.373E-03
1648	6.356E-03
1649	6.356E-03
1650	6.386E-03
1651	6.412E-03
1652	6.417E-03
1653	6.415E-03
1654	6.403E-03
1655	6.405E-03
1656	6.442E-03
1657	6.459E-03
1658	6.452E-03
1659	6.455E-03
1660	6.451E-03
1661	6.440E-03
1662	6.451E-03
1663	6.478E-03
1664	6.499E-03
1665	6.504E-03
1666	6.490E-03
1667	6.481E-03
1668	6.509E-03
1669	6.541E-03
1670	6.550E-03
1671	6.549E-03
1672	6.529E-03
1673	6.527E-03
1674	6.563E-03
1675	6.587E-03
1676	6.579E-03
1677	6.563E-03
1678	6.556E-03
1679	6.560E-03
1680	6.566E-03
1681	6.580E-03
1682	6.610E-03
1683	6.615E-03
1684	6.606E-03
1685	6.629E-03
1686	6.654E-03
1687	6.664E-03
1688	6.668E-03
1689	6.653E-03
1690	6.641E-03
1691	6.637E-03
1692	6.623E-03
1693	6.630E-03
1694	6.667E-03
1695	6.677E-03
1696	6.663E-03
1697	6.680E-03
1698	6.724E-03
1699	6.747E-03
1700	6.724E-03
1701	6.708E-03
1702	6.720E-03
1703	6.754E-03
1704	6.790E-03
1705	6.793E-03
1706	6.791E-03
1707	6.764E-03
1708	6.747E-03
1709	6.808E-03
1710	6.841E-03
1711	6.835E-03
1712	6.844E-03
1713	6.814E-03
1714	6.797E-03
1715	6.841E-03
1716	6.882E-03
1717	6.903E-03
1718	6.888E-03
1719	6.832E-03
1720	6.814E-03
1721	6.870E-03
1722	6.939E-03
1723	6.954E-03
1724	6.914E-03
1725	6.860E-03
1726	6.863E-03
1727	6.940E-03
1728	6.985E-03
1729	6.976E-03
1730	6.960E-03
1731	6.909E-03
1732	6.909E-03
1733	6.992E-03
1734	7.026E-03
1735	7.006E-03
1736	7.003E-03
1737	6.984E-03
1738	6.969E-03
1739	7.014E-03
1740	7.048E-03
1741	7.058E-03
1742	7.054E-03
1743	7.017E-03
1744	7.004E-03
1745	7.047E-03
1746	7.101E-03
1747	7.117E-03
1748	7.091E-03
1749	7.036E-03
1750	7.007E-03
1751	7.088E-03
1752	7.155E-03
1753	7.149E-03
1754	7.137E-03
1755	7.067E-03
1756	7.063E-03
1757	7.174E-03
1758	7.201E-03
1759	7.145E-03
1760	7.155E-03
1761	7.158E-03
1762	7.134E-03
1763	7.179E-03
1764	7.202E-03
1765	7.211E-03
1766	7.218E-03
1767	7.195E-03
1768	7.212E-03
1769	7.233E-03
1770	7.248E-03
1771	7.268E-03
1772	7.251E-03
1773	7.225E-03
1774	7.199E-03
1775	7.227E-03
1776	7.304E-03
1777	7.324E-03
1778	7.293E-03
1779	7.247E-03
1780	7.253E-03
1781	7.337E-03
1782	7.376E-03
1783	7.339E-03
1784	7.319E-03
1785	7.300E-03
1786	7.307E-03
1787	7.349E-03
1788	7.343E-03
1789	7.338E-03
1790	7.337E-03
1791	7.344E-03
1792	7.389E-03
1793	7.397E-03
1794	7.405E-03
1795	7.458E-03
1796	7.441E-03
1797	7.401E-03
1798	7.399E-03
1799	7.409E-03
1800	7.475E-03
1801	7.508E-03
1802	7.464E-03
1803	7.422E-03
1804	7.400E-03
1805	7.468E-03
1806	7.530E-03
1807	7.516E-03
1808	7.491E-03
1809	7.434E-03
1810	7.480E-03
1811	7.599E-03
1812	7.589E-03
1813	7.487E-03
1814	7.478E-03
1815	7.545E-03
1816	7.579E-03
1817	7.587E-03
1818	7.548E-03
1819	7.553E-03
1820	7.576E-03
1821	7.586E-03
1822	7.634E-03
1823	7.603E-03
1824	7.579E-03
1825	7.642E-03
1826	7.641E-03
1827	7.610E-03
1828	7.597E-03
1829	7.605E-03
1830	7.656E-03
1831	7.658E-03
1832	7.635E-03
1833	7.633E-03
1834	7.649E-03
1835	7.725E-03
1836	7.749E-03
1837	7.694E-03
1838	7.669E-03
1839	7.664E-03
1840	7.729E-03
1841	7.801E-03
1842	7.761E-03
1843	7.677E-03
1844	7.698E-03
1845	7.787E-03
1846	7.819E-03
1847	7.791E-03
1848	7.733E-03
1849	7.749E-03
1850	7.793E-03
1851	7.841E-03
1852	7.886E-03
1853	7.823E-03
1854	7.802E-03
1855	7.841E-03
1856	7.838E-03
1857	7.867E-03
1858	7.826E-03
1859	7.790E-03
1860	7.899E-03
1861	7.925E-03
1862	7.859E-03
1863	7.856E-03
1864	7.892E-03
1865	7.946E-03
1866	7.953E-03
1867	7.878E-03
1868	7.871E-03
1869	7.953E-03
1870	8.005E-03
1871	7.994E-03
1872	7.946E-03
1873	7.920E-03
1874	7.968E-03
1875	8.024E-03
1876	8.037E-03
1877	8.001E-03
1878	7.948E-03
1879	7.992E-03
1880	8.047E-03
1881	8.047E-03
1882	8.047E-03
1883	7.982E-03
1884	7.973E-03
1885	8.080E-03
1886	8.126E-03
1887	8.091E-03
1888	8.003E-03
1889	8.010E-03
1890	8.171E-03
1891	8.203E-03
1892	8.087E-03
1893	8.051E-03
1894	8.114E-03
1895	8.174E-03
1896	8.193E-03
1897	8.133E-03
1898	8.080E-03
1899	8.147E-03
1900	8.220E-03
1901	8.203E-03
1902	8.153E-03
1903	8.159E-03
1904	8.214E-03
1905	8.230E-03
1906	8.222E-03
1907	8.224E-03
1908	8.195E-03
1909	8.201E-03
1910	8.243E-03
1911	8.261E-03
1912	8.259E-03
1913	8.202E-03
1914	8.207E-03
1915	8.344E-03
1916	8.402E-03
1917	8.281E-03
1918	8.175E-03
1919	8.254E-03
1920	8.394E-03
1921	8.403E-03
1922	8.282E-03
1923	8.215E-03
1924	8.350E-03
1925	8.474E-03
1926	8.405E-03
1927	8.296E-03
1928	8.295E-03
1929	8.385E-03
1930	8.454E-03
1931	8.480E-03
1932	8.459E-03
1933	8.409E-03
1934	8.416E-03
1935	8.471E-03
1936	8.508E-03
1937	8.465E-03
1938	8.392E-03
1939	8.410E-03
1940	8.506E-03
1941	8.582E-03
1942	8.525E-03
1943	8.379E-03
1944	8.384E-03
1945	8.576E-03
1946	8.657E-03
1947	8.503E-03
1948	8.371E-03
1949	8.440E-03
1950	8.537E-03
1951	8.588E-03
1952	8.554E-03
1953	8.434E-03
1954	8.508E-03
1955	8.662E-03
1956	8.642E-03
1957	8.592E-03
1958	8.557E-03
1959	8.523E-03
1960	8.599E-03
1961	8.678E-03
1962	8.658E-03
1963	8.610E-03
1964	8.577E-03
1965	8.630E-03
1966	8.699E-03
1967	8.729E-03
1968	8.676E-03
1969	8.562E-03
1970	8.657E-03
1971	8.806E-03
1972	8.771E-03
1973	8.655E-03
1974	8.663E-03
1975	8.836E-03
1976	8.865E-03
1977	8.734E-03
1978	8.664E-03
1979	8.730E-03
1980	8.833E-03
1981	8.887E-03
1982	8.866E-03
1983	8.756E-03
1984	8.804E-03
1985	8.926E-03
1986	8.864E-03
1987	8.793E-03
1988	8.801E-03
1989	8.818E-03
1990	8.841E-03
1991	8.887E-03
1992	8.907E-03
1993	8.852E-03
1994	8.825E-03
1995	8.858E-03
1996	8.862E-03
1997	8.921E-03
1998	8.976E-03
1999	8.846E-03
2000	8.843E-03
2001	9.024E-03
2002	9.026E-03
2003	8.857E-03
2004	8.831E-03
2005	9.025E-03
2006	9.071E-03
2007	8.960E-03
2008	8.938E-03
2009	9.023E-03
2010	9.085E-03
2011	9.069E-03
2012	8.992E-03
2013	8.969E-03
2014	9.118E-03
2015	9.143E-03
2016	9.010E-03
2017	8.962E-03
2018	9.043E-03
2019	9.186E-03
2020	9.153E-03
2021	9.037E-03
2022	9.034E-03
2023	9.089E-03
2024	9.152E-03
2025	9.119E-03
2026	9.116E-03
2027	9.198E-03
2028	9.173E-03
2029	9.085E-03
2030	9.114E-03
2031	9.238E-03
2032	9.217E-03
2033	9.112E-03
2034	9.131E-03
2035	9.236E-03
2036	9.259E-03
2037	9.235E-03
2038	9.232E-03
2039	9.234E-03
2040	9.324E-03
2041	9.346E-03
2042	9.235E-03
2043	9.245E-03
2044	9.342E-03
2045	9.317E-03
2046	9.263E-03
2047	9.277E-03
2048	9.352E-03
2049	9.412E-03
2050	9.334E-03
2051	9.233E-03
2052	9.241E-03
2053	9.358E-03
2054	9.433E-03
2055	9.312E-03
2056	9.293E-03
2057	9.474E-03
2058	9.494E-03
2059	9.335E-03
2060	9.340E-03
2061	9.481E-03
2062	9.480E-03
2063	9.435E-03
2064	9.422E-03
2065	9.449E-03
2066	9.517E-03
2067	9.558E-03
2068	9.534E-03
2069	9.467E-03
2070	9.485E-03
2071	9.559E-03
2072	9.523E-03
2073	9.451E-03
2074	9.528E-03
2075	9.608E-03
2076	9.603E-03
2077	9.545E-03
2078	9.489E-03
2079	9.511E-03
2080	9.576E-03
2081	9.570E-03
2082	9.472E-03
2083	9.542E-03
2084	9.697E-03
2085	9.575E-03
2086	9.464E-03
2087	9.642E-03
2088	9.690E-03
2089	9.576E-03
2090	9.648E-03
2091	9.673E-03
2092	9.544E-03
2093	9.560E-03
2094	9.657E-03
2095	9.660E-03
2096	9.678E-03
2097	9.712E-03
2098	9.677E-03
2099	9.721E-03
2100	9.784E-03
2101	9.760E-03
2102	9.745E-03
2103	9.750E-03
2104	9.744E-03
2105	9.742E-03
2106	9.762E-03
2107	9.807E-03
2108	9.843E-03
2109	9.773E-03
2110	9.810E-03
2111	9.858E-03
2112	9.721E-03
2113	9.751E-03
2114	9.932E-03
2115	9.903E-03
2116	9.798E-03
2117	9.918E-03
2118	9.906E-03
2119	9.731E-03
2120	9.770E-03
2121	9.813E-03
2122	9.853E-03
2123	9.895E-03
2124	9.865E-03
2125	9.936E-03
2126	9.988E-03
2127	9.919E-03
2128	9.865E-03
2129	9.932E-03
2130	1.002E-02
2131	9.984E-03
2132	9.932E-03
2133	9.993E-03
2134	1.001E-02
2135	9.975E-03
2136	9.947E-03
2137	9.967E-03
2138	1.003E-02
2139	9.947E-03
2140	9.949E-03
2141	1.007E-02
2142	9.993E-03
2143	9.925E-03
2144	1.007E-02
2145	1.009E-02
2146	9.910E-03
2147	9.957E-03
2148	9.900E-03
2149	9.686E-03
2150	9.787E-03
2151	9.908E-03
2152	1.002E-02
2153	1.015E-02
2154	1.012E-02
2155	1.009E-02
2156	1.013E-02
2157	1.015E-02
2158	1.016E-02
2159	1.021E-02
2160	1.022E-02
2161	1.016E-02
2162	1.014E-02
2163	1.014E-02
2164	1.016E-02
2165	1.021E-02
2166	1.013E-02
2167	1.013E-02
2168	1.026E-02
2169	1.016E-02
2170	1.015E-02
2171	1.034E-02
2172	1.025E-02
2173	1.009E-02
2174	1.020E-02
2175	1.024E-02
2176	1.012E-02
2177	1.021E-02
2178	1.026E-02
2179	1.007E-02
2180	1.002E-02
2181	1.013E-02
2182	1.026E-02
2183	1.033E-02
2184	1.035E-02
2185	1.044E-02
2186	1.048E-02
2187	1.037E-02
2188	1.027E-02
2189	1.030E-02
2190	1.040E-02
2191	1.044E-02
2192	1.039E-02
2193	1.041E-02
2194	1.050E-02
2195	1.062E-02
2196	1.046E-02
2197	1.026E-02
2198	1.042E-02
2199	1.044E-02
2200	1.038E-02
2201	1.053E-02
2202	1.046E-02
2203	1.035E-02
2204	1.053E-02
2205	1.054E-02
2206	1.035E-02
2207	1.043E-02
2208	1.046E-02
2209	1.023E-02
2210	1.024E-02
2211	1.053E-02
2212	1.065E-02
2213	1.062E-02
2214	1.069E-02
2215	1.070E-02
2216	1.062E-02
2217	1.068E-02
2218	1.064E-02
2219	1.051E-02
2220	1.070E-02
2221	1.085E-02
2222	1.074E-02
2223	1.077E-02
2224	1.071E-02
2225	1.061E-02
2226	1.072E-02
2227	1.077E-02
2228	1.075E-02
2229	1.079E-02
2230	1.075E-02
2231	1.070E-02
2232	1.068E-02
2233	1.066E-02
2234	1.071E-02
2235	1.077E-02
2236	1.069E-02
2237	1.063E-02
2238	1.057E-02
2239	1.055E-02
2240	1.080E-02
2241	1.098E-02
2242	1.092E-02
2243	1.091E-02
2244	1.101E-02
2245	1.104E-02
2246	1.098E-02
2247	1.096E-02
2248	1.100E-02
2249	1.097E-02
2250	1.098E-02
2251	1.105E-02
2252	1.100E-02
2253	1.104E-02
2254	1.106E-02
2255	1.096E-02
2256	1.097E-02
2257	1.102E-02
2258	1.111E-02
2259	1.112E-02
2260	1.102E-02
2261	1.097E-02
2262	1.092E-02
2263	1.096E-02
2264	1.103E-02
2265	1.105E-02
2266	1.101E-02
2267	1.083E-02
2268	1.076E-02
2269	1.091E-02
2270	1.114E-02
2271	1.125E-02
2272	1.128E-02
2273	1.132E-02
2274	1.139E-02
2275	1.136E-02
2276	1.131E-02
2277	1.139E-02
2278	1.143E-02
2279	1.138E-02
2280	1.136E-02
2281	1.143E-02
2282	1.148E-02
2283	1.143E-02
2284	1.137E-02
2285	1.136E-02
2286	1.139E-02
2287	1.142E-02
2288	1.142E-02
2289	1.141E-02
2290	1.142E-02
2291	1.141E-02
2292	1.134E-02
2293	1.139E-02
2294	1.149E-02
2295	1.144E-02
2296	1.136E-02
2297	1.119E-02
2298	1.118E-02
2299	1.144E-02
2300	1.168E-02
2301	1.181E-02
2302	1.178E-02
2303	1.180E-02
2304	1.188E-02
2305	1.183E-02
2306	1.180E-02
2307	1.184E-02
2308	1.183E-02
2309	1.182E-02
2310	1.183E-02
2311	1.190E-02
2312	1.197E-02
2313	1.189E-02
2314	1.184E-02
2315	1.188E-02
2316	1.191E-02
2317	1.191E-02
2318	1.191E-02
2319	1.193E-02
2320	1.195E-02
2321	1.191E-02
2322	1.187E-02
2323	1.188E-02
2324	1.190E-02
2325	1.187E-02
2326	1.178E-02
2327	1.158E-02
2328	1.159E-02
2329	1.200E-02
2330	1.229E-02
2331	1.229E-02
2332	1.230E-02
2333	1.231E-02
2334	1.231E-02
2335	1.230E-02
2336	1.233E-02
2337	1.235E-02
2338	1.236E-02
2339	1.237E-02
2340	1.238E-02
2341	1.239E-02
2342	1.240E-02
2343	1.240E-02
2344	1.239E-02
2345	1.240E-02
2346	1.243E-02
2347	1.243E-02
2348	1.242E-02
2349	1.245E-02
2350	1.248E-02
2351	1.248E-02
2352	1.250E-02
2353	1.251E-02
2354	1.246E-02
2355	1.241E-02
2356	1.246E-02
2357	1.250E-02
2358	1.252E-02
2359	1.256E-02
2360	1.259E-02
2361	1.260E-02
2362	1.260E-02
2363	1.261E-02
2364	1.262E-02
2365	1.263E-02
2366	1.264E-02
2367	1.265E-02
2368	1.266E-02
2369	1.267E-02
2370	1.265E-02
2371	1.263E-02
2372	1.267E-02
2373	1.271E-02
2374	1.270E-02
2375	1.265E-02
2376	1.262E-02
2377	1.258E-02
2378	1.255E-02
2379	1.257E-02
2380	1.257E-02
2381	1.267E-02
2382	1.278E-02
2383	1.280E-02
2384	1.277E-02
2385	1.273E-02
2386	1.279E-02
2387	1.284E-02
2388	1.285E-02
2389	1.282E-02
2390	1.279E-02
2391	1.285E-02
2392	1.289E-02
2393	1.288E-02
2394	1.285E-02
2395	1.284E-02
2396	1.285E-02
2397	1.288E-02
2398	1.291E-02
2399	1.294E-02
2400	1.296E-02
2401	1.298E-02
2402	1.299E-02
2403	1.299E-02
2404	1.301E-02
2405	1.303E-02
2406	1.304E-02
2407	1.303E-02
2408	1.299E-02
2409	1.296E-02
2410	1.298E-02
2411	1.303E-02
2412	1.303E-02
2413	1.302E-02
2414	1.307E-02
2415	1.313E-02
2416	1.314E-02
2417	1.315E-02
2418	1.312E-02
2419	1.309E-02
2420	1.314E-02
2421	1.318E-02
2422	1.319E-02
2423	1.320E-02
2424	1.322E-02
2425	1.323E-02
2426	1.325E-02
2427	1.325E-02
2428	1.324E-02
2429	1.324E-02
2430	1.327E-02
2431	1.326E-02
2432	1.320E-02
2433	1.319E-02
2434	1.328E-02
2435	1.334E-02
2436	1.334E-02
2437	1.335E-02
2438	1.337E-02
2439	1.338E-02
2440	1.337E-02
2441	1.336E-02
2442	1.335E-02
2443	1.336E-02
2444	1.340E-02
2445	1.335E-02
2446	1.328E-02
2447	1.336E-02
2448	1.345E-02
2449	1.344E-02
2450	1.344E-02
2451	1.347E-02
2452	1.350E-02
2453	1.351E-02
2454	1.351E-02
2455	1.350E-02
2456	1.349E-02
2457	1.347E-02
2458	1.349E-02
2459	1.344E-02
2460	1.337E-02
2461	1.348E-02
2462	1.358E-02
2463	1.358E-02
2464	1.358E-02
2465	1.357E-02
2466	1.345E-02
2467	1.309E-02
2468	1.291E-02
2469	1.326E-02
2470	1.358E-02
2471	1.363E-02
2472	1.358E-02
2473	1.353E-02
2474	1.362E-02
2475	1.372E-02
2476	1.375E-02
2477	1.375E-02
2478	1.373E-02
2479	1.370E-02
2480	1.374E-02
2481	1.376E-02
2482	1.377E-02
2483	1.379E-02
2484	1.379E-02
2485	1.379E-02
2486	1.380E-02
2487	1.381E-02
2488	1.373E-02
2489	1.362E-02
2490	1.366E-02
2491	1.377E-02
2492	1.383E-02
2493	1.386E-02
2494	1.389E-02
2495	1.393E-02
2496	1.395E-02
2497	1.396E-02
2498	1.395E-02
2499	1.388E-02
2500	1.381E-02
2501	1.386E-02
2502	1.388E-02
2503	1.383E-02
2504	1.389E-02
2505	1.393E-02
2506	1.393E-02
2507	1.399E-02
2508	1.397E-02
2509	1.390E-02
2510	1.397E-02
2511	1.407E-02
2512	1.409E-02
2513	1.409E-02
2514	1.410E-02
2515	1.411E-02
2516	1.411E-02
2517	1.411E-02
2518	1.413E-02
2519	1.417E-02
2520	1.419E-02
2521	1.419E-02
2522	1.418E-02
2523	1.419E-02
2524	1.420E-02
2525	1.420E-02
2526	1.415E-02
2527	1.412E-02
2528	1.418E-02
2529	1.420E-02
2530	1.418E-02
2531	1.421E-02
2532	1.423E-02
2533	1.426E-02
2534	1.430E-02
2535	1.432E-02
2536	1.436E-02
2537	1.439E-02
2538	1.440E-02
2539	1.440E-02
2540	1.441E-02
2541	1.438E-02
2542	1.435E-02
2543	1.439E-02
2544	1.445E-02
2545	1.447E-02
2546	1.447E-02
2547	1.447E-02
2548	1.449E-02
2549	1.451E-02
2550	1.450E-02
2551	1.449E-02
2552	1.449E-02
2553	1.453E-02
2554	1.455E-02
2555	1.456E-02
2556	1.456E-02
2557	1.458E-02
2558	1.458E-02
2559	1.459E-02
2560	1.460E-02
2561	1.462E-02
2562	1.463E-02
2563	1.463E-02
2564	1.460E-02
2565	1.456E-02
2566	1.458E-02
2567	1.464E-02
2568	1.469E-02
2569	1.470E-02
2570	1.471E-02
2571	1.472E-02
2572	1.472E-02
2573	1.463E-02
2574	1.457E-02
2575	1.466E-02
2576	1.476E-02
2577	1.479E-02
2578	1.481E-02
2579	1.483E-02
2580	1.483E-02
2581	1.483E-02
2582	1.480E-02
2583	1.477E-02
2584	1.480E-02
2585	1.481E-02
2586	1.483E-02
2587	1.482E-02
2588	1.478E-02
2589	1.484E-02
2590	1.489E-02
2591	1.488E-02
2592	1.492E-02
2593	1.497E-02
2594	1.498E-02
2595	1.498E-02
2596	1.499E-02
2597	1.500E-02
2598	1.501E-02
2599	1.504E-02
2600	1.505E-02
2601	1.505E-02
2602	1.505E-02
2603	1.507E-02
2604	1.508E-02
2605	1.508E-02
2606	1.503E-02
2607	1.500E-02
2608	1.502E-02
2609	1.508E-02
2610	1.513E-02
2611	1.516E-02
2612	1.517E-02
2613	1.518E-02
2614	1.519E-02
2615	1.518E-02
2616	1.519E-02
2617	1.522E-02
2618	1.519E-02
2619	1.510E-02
2620	1.511E-02
2621	1.519E-02
2622	1.523E-02
2623	1.524E-02
2624	1.524E-02
2625	1.521E-02
2626	1.519E-02
2627	1.526E-02
2628	1.532E-02
2629	1.533E-02
2630	1.534E-02
2631	1.528E-02
2632	1.522E-02
2633	1.529E-02
2634	1.536E-02
2635	1.533E-02
2636	1.531E-02
2637	1.531E-02
2638	1.532E-02
2639	1.535E-02
2640	1.534E-02
2641	1.537E-02
2642	1.546E-02
2643	1.547E-02
2644	1.542E-02
2645	1.542E-02
2646	1.545E-02
2647	1.543E-02
2648	1.536E-02
2649	1.537E-02
2650	1.543E-02
2651	1.551E-02
2652	1.554E-02
2653	1.555E-02
2654	1.558E-02
2655	1.561E-02
2656	1.556E-02
2657	1.550E-02
2658	1.555E-02
2659	1.561E-02
2660	1.557E-02
2661	1.554E-02
2662	1.557E-02
2663	1.550E-02
2664	1.542E-02
2665	1.553E-02
2666	1.561E-02
2667	1.563E-02
2668	1.559E-02
2669	1.533E-02
2670	1.517E-02
2671	1.535E-02
2672	1.536E-02
2673	1.510E-02
2674	1.511E-02
2675	1.538E-02
2676	1.557E-02
2677	1.566E-02
2678	1.576E-02
2679	1.584E-02
2680	1.586E-02
2681	1.588E-02
2682	1.588E-02
2683	1.590E-02
2684	1.592E-02
2685	1.591E-02
2686	1.592E-02
2687	1.591E-02
2688	1.589E-02
2689	1.591E-02
2690	1.594E-02
2691	1.591E-02
2692	1.587E-02
2693	1.585E-02
2694	1.584E-02
2695	1.586E-02
2696	1.586E-02
2697	1.589E-02
2698	1.592E-02
2699	1.594E-02
2700	1.598E-02
2701	1.590E-02
2702	1.573E-02
2703	1.561E-02
2704	1.565E-02
2705	1.586E-02
2706	1.606E-02
2707	1.615E-02
2708	1.615E-02
2709	1.614E-02
2710	1.616E-02
2711	1.621E-02
2712	1.624E-02
2713	1.622E-02
2714	1.610E-02
2715	1.598E-02
2716	1.606E-02
2717	1.613E-02
2718	1.604E-02
2719	1.608E-02
2720	1.626E-02
2721	1.636E-02
2722	1.638E-02
2723	1.632E-02
2724	1.628E-02
2725	1.631E-02
2726	1.633E-02
2727	1.639E-02
2728	1.644E-02
2729	1.644E-02
2730	1.644E-02
2731	1.642E-02
2732	1.635E-02
2733	1.634E-02
2734	1.643E-02
2735	1.647E-02
2736	1.635E-02
2737	1.625E-02
2738	1.638E-02
2739	1.653E-02
2740	1.655E-02
2741	1.655E-02
2742	1.655E-02
2743	1.651E-02
2744	1.648E-02
2745	1.656E-02
2746	1.661E-02
2747	1.662E-02
2748	1.663E-02
2749	1.664E-02
2750	1.667E-02
2751	1.669E-02
2752	1.670E-02
2753	1.671E-02
2754	1.669E-02
2755	1.668E-02
2756	1.673E-02
2757	1.677E-02
2758	1.677E-02
2759	1.677E-02
2760	1.679E-02
2761	1.681E-02
2762	1.682E-02
2763	1.683E-02
2764	1.684E-02
2765	1.685E-02
2766	1.687E-02
2767	1.688E-02
2768	1.688E-02
2769	1.689E-02
2770	1.689E-02
2771	1.690E-02
2772	1.692E-02
2773	1.693E-02
2774	1.694E-02
2775	1.695E-02
2776	1.696E-02
2777	1.694E-02
2778	1.695E-02
2779	1.695E-02
2780	1.691E-02
2781	1.695E-02
2782	1.701E-02
2783	1.703E-02
2784	1.705E-02
2785	1.707E-02
2786	1.708E-02
2787	1.708E-02
2788	1.707E-02
2789	1.705E-02
2790	1.704E-02
2791	1.709E-02
2792	1.708E-02
2793	1.704E-02
2794	1.711E-02
2795	1.717E-02
2796	1.718E-02
2797	1.719E-02
2798	1.720E-02
2799	1.720E-02
2800	1.713E-02
2801	1.709E-02
2802	1.719E-02
2803	1.727E-02
2804	1.729E-02
2805	1.729E-02
2806	1.729E-02
2807	1.730E-02
2808	1.725E-02
2809	1.719E-02
2810	1.727E-02
2811	1.728E-02
2812	1.719E-02
2813	1.726E-02
2814	1.737E-02
2815	1.740E-02
2816	1.742E-02
2817	1.744E-02
2818	1.745E-02
2819	1.745E-02
2820	1.746E-02
2821	1.747E-02
2822	1.748E-02
2823	1.750E-02
